cod_institucion;nom_institucion;res_acreditacion;nom_programa;metodologia
1831;UNIVERSIDAD DE IBAGUE;6343;TECNOLOGÍA EN SEGURIDAD E HIGIENE INDUSTRIAL;Presencial
1831;UNIVERSIDAD DE IBAGUE;17210;TECNOLOGÍA EN GESTIÓN DE TIC;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;29119;ESPECIALIZACION EN GESTION AMBIENTAL EMPRESARIAL;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;3444;MAESTRÍA EN INGENIERÍA;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;3203;ESPECIALIZACIÓN EN TELECOMUNICACIONES;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;3828;TECNOLOGIA EN SISTEMAS;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;3879;ESPECIALIZACIÓN EN GERENCIA DE MANTENIMIENTO;Presencial
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;;QUIMICA;A distancia
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;439;TECNOLOGIA EN SISTEMAS;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;8361;MAESTRÍA EN NEGOCIOS INTERNACIONALES E INTEGRACIÓN;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;1298;ESPECIALIZACI¿N EN GERENCIA DE PROYECTOS;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;2269;ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;10388;MAESTRIA EN DIRECCIÓN DE EMPRESAS Y ORGANIZACIONES TURISTICAS;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;4742;MAESTRIA EN GESTION DE LA INNOVACION;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;8743;ESPECIALIZACIÓN EN AUTOMATIZACIÓN Y CONTROL DE PROCESOS INDUSTRIALES;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;5107;TECNOLOGÍA EN GESTIÓN TURÍSTICA;Virtual
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;5576;TECNOLOGÍA EN OPERACIÓN DE PLANTAS PETROQUÍMICAS;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;;TÉCNICA PROFESIONAL EN OPERACIÓN DE PROCESOS PETROQUÍMICOS;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;;TÉCNICA PROFESIONAL EN  SANEAMIENTO DE AGUAS Y RESIDUOS SOLIDOS;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;4652;MAESTRÍA EN INGENIERÍA DE PRODUCCIÓN;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;4093;MAESTRÍA EN INGENIERÍA NAVAL Y OCEÁNICA;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;19171;MAESTRÍA EN DESARROLLO Y AMBIENTE;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;3336;DERECHO;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;5429;ESPECIALIZACIÓN EN GERENCIA TRIBUTARIA;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;;ESPECIALIZACIÓN EN REDES TELEMÁTICAS;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;;ESPECIALIZACIÓN TECNOLÓGICA EN SISTEMATIZACIÓN Y GESTIÓN DE DATOS;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;;ESPECIALIZACIÓN EN DIDÁCTICA DE LAS MATEMÁTICAS;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;10968;MAESTRÍA EN EDUCACIÓN;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;11062;ESPECIALIZACIÓN EN DIRECCIÓN DE INSTITUCIONES EDUCATIVAS;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;13160;ESPECIALIZACIÓN EN ESTADÍSTICA APLICADA;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;;ESPECIALIZACION EN SISTEMAS DE INFORMACIÓN;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;16026;MAESTRÍA EN GESTIÓN DE LA INNOVACIÓN;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;;ESPECIALIZACIÓN EN DIRECCIÓN Y GESTIÓN DE LA PEQUEÑA Y MEDIANA EMPRESA (PYME);Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;17093;ESPECIALIZACIÓN EN PLANEACIÓN ESTRATÉGICA Y PROSPECTIVA;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;;ESPECIALIZACIÓN EN DIDÁCTICA DE LAS CIENCIAS EXPERIMENTALES;Presencial
1111;UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;8435;MAESTRÍA EN INGENIERÍA DE SISTEMAS Y COMPUTACIÓN;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;4935;TECNOLOGÍA EN GESTIÓN CONTABLE Y FINANCIERA;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;4936;TÉCNICO PROFESIONAL  EN CONTABILIDAD;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;5776;MAESTRÍA EN GERENCIA DE PROYECTOS;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;5776;MAESTRÍA EN CIENCIAS DE LA ADMINISTRACIÓN Y DE LAS ORGANIZACIONES;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;20795;CONTADURÍA PÚBLICA;Virtual
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;1661;DOCTORADO EN INGENIERÍA;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;17785;MAESTRÍA EN DESARROLLO HUMANO EN LAS ORGANIZACIONES;Presencial
1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;2132;INGENIERIA DE SISTEMAS;Presencial
1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;4861;ESPECIALIZACION EN VIAS Y TRANSPORTE;Presencial
1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;3430;ESPECIALIZACION EN REDES Y TELECOMUNICACIONES;Presencial
1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;17677;ESPECIALIZACION EN GERENCIA Y DIRECCION DE OBRAS;Presencial
1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;;ESTUDIOS MUSICALES;Presencial
1112;UNIVERSIDAD DE CALDAS;;TECNOLOGIA EN ELECTRONICA;Presencial
1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;;TECNICA PROFESIONAL EN OPERACION TURISTICA;Presencial
1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;;TECNOLOGIA EN GESTION TURISTICA;Presencial
1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;2275;ESPECIALIZACIÓN EN PLANEACIÓN URBANA Y ESTUDIOS DE LA POBLACIÓN.;Presencial
1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;3902;ESPECIALIZACION EN DERECHO PROBATORIO;Presencial
1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;5123;ESPECIALIZACION EN ODONTOPEDIATRIA Y ORTOPEDIA MAXILAR;Presencial
1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;6106;ESPECIALIZACIÓN EN CONTRATACIÓN ESTATAL;Presencial
1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;12598;MAESTRIA EN DERECHO PENAL Y  CRIMINOLOGÍA;Presencial
1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;6688;MAESTRÍA EN PSICOLOGÍA;Presencial
1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;15033;DERECHO;Presencial
1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;16384;ADMINISTRACIÓN DE EMPRESAS;Presencial
1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;5548;INGENIERÍA INDUSTRIAL;Presencial
1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;8067;ESPECIALIZACIÓN EN PEDIATRÍA;Presencial
1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;5855;MAESTRIA EN ADMINISTRACION DE NEGOCIOS, MBA.;Presencial
1834;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;16729;ENFERMERIA;Presencial
1834;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;9135;DERECHO;Presencial
1834;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;4461;CONTADURÍA PÚBLICA;Presencial
1834;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;4497;ADMINISTRACIÓN DE NEGOCIOS INTERNACIONALES;Presencial
1834;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;12597;TECNOLOGÍA EN GESTIÓN DE SISTEMAS DE INFORMACIÓN Y REDES DE COMPUTO;Presencial
1834;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;;TÉCNICA PROFESIONAL EN DESARROLLO DE SOFTWARE Y REDES DE COMPUTO;Presencial
1834;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;10901;ESPECIALIZACIÓN EN ENFERMERÍA NEUROLÓGICA Y NEUROQUIRÚRGICA;Presencial
1834;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;1631;ESPECIALIZACION EN CONTRATACION ESTATAL;Presencial
1834;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;4657;ESPECIALIZACIÓN  EN CIRUGÍA GENERAL;Presencial
1834;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;4656;ESPECIALIZACIÓN  EN NEUROLOGÍA CLÍNICA;Presencial
1834;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;7212;OPTOMETRÍA;Presencial
1834;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;8177;ESPECIALIZACIÓN  EN ANESTESIOLOGÍA;Presencial
1834;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;2429;INGENIERIA INDUSTRIAL;Presencial
1834;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;2428;TECNOLOGIA EN PRODUCCION INDUSTRIAL;Presencial
1834;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;2414;TECNICA PROFESIONAL EN LOGISTICA DE PRODUCCIÓN;Presencial
1834;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;7946;TECNOLOGIA EN BIOTECNOLOGIA ACUATICA;Presencial
1834;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;8295;BIOLOGIA MARINA;Presencial
1834;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;399;ESPECIALIZACION EN RESPONSABILIDAD SOCIAL ORGANIZACIONAL;Presencial
1834;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;8068;ESPECIALIZACION EN CIRUGIA PLASTICA ESTETICA Y  RECONSTRUCTIVA;Presencial
1834;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;9534;ESPECIALIZACIÓN EN PSICOLOGÍA CLÍNICA DEL NIÑO Y DEL ADOLESCENTE;Presencial
1834;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;10430;ESPECIALIZACIÓN EN GERENCIA EN SERVICIOS DE SALUD;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;1853;NEGOCIOS INTERNACIONALES;Presencial
1112;UNIVERSIDAD DE CALDAS;;ESPECIALIZACION EN ENTRENAMIENTO DEPORTIVO CON NIÑOS;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;11040;MERCADEO;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;554;CONTADURIA PUBLICA;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;1369;ECONOMIA;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;3283;ESPECIALIZACION DE ENFERMERIA EN ATENCION DOMICILIARIA;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;1370;FINANZAS;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;933;ESPECIALIZACION EN ENTRENAMIENTO DEPORTIVO;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;4861;ESPECIALIZACION EN MANEJO SOSTENIBLE DEL SISTEMA SUELO-AGUA-PLANTA EN EL TROPICO;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;15281;TÉCNICO PROFESIONAL EN ENTRENAMIENTO DEPORTIVO;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;1967;CIENCIAS DEL DEPORTE;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;19203;DERECHO;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;3279;MAESTRIA EN CIENCIAS AMBIENTALES;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;14489;MAESTRIA EN CIENCIAS DEL DEPORTE;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;929;ESPECIALIZACION EN MANEJO SOSTENIBLE DE SUELOS;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;4898;TECNOLOGIA EN  ANALISIS AMBIENTALES;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;11677;LICENCIATURA EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;14459;MAESTRÍA EN EDUCACIÓN AMBIENTAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;22668;MAESTRIA EN GESTION SOCIOAMBIENTAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;4467;ESPECIALIZACION EN DOCENCIA PARA LA EDUCACION SUPERIOR;Presencial
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;1193;TECNOLOGIA EN PRODUCCION  AGRICOLA;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;457;AGRONOMIA;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;3459;ESPECIALIZACION EN MEJORAMIENTO GENETICO;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;3953;TECNOLOGIA EN TELECOMUNICACIONES;A distancia
1112;UNIVERSIDAD DE CALDAS;;TECNOLOGIA EN DISEÑO Y DESARROLLO DE PRODUCTO ARTESANAL;Presencial
1816;UNIVERSIDAD COOPERATIVA DE COLOMBIA;;TECNOLOGIA EN DISEÑO GRAFICO;Presencial
1221;UNIVERSIDAD DE ANTIOQUIA;1798;BIOLOGIA;Presencial
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;17193;ESPECIALIZACION EN BIOTECNOLOGIA AGRARIA;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;987;ESPECIALIZACION EN GESTION DE PROYECTOS;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;3401;TECNOLOGIA DE AUDIO;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;14882;ESPECIALIZACIÓN EN PROCESOS DE ALIMENTOS Y BIOMATERIALES;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;1936;TECNICO PROFESIONAL EN PRODUCCION BOVINA;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;1935;TECNOLOGIA EN  GESTION DE EMPRESAS GANADERAS;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;587;TECNOLOGIA EN GESTION DE PLANTACIONES DE PALMA DE ACEITE;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;2270;TECNICO PROFESIONAL EN PRODUCCION DE PALMA DE ACEITE;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;7817;ESPECIALIZACIÓN EN GESTIÓN PÚBLICA;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;;TECNOLOGÍA EN GESTIÓN DE REDES DE ACCESO DE TELECOMUNICACIONES;Virtual
1112;UNIVERSIDAD DE CALDAS;;TECNICA PROFESIONAL EN PRODUCCION ARTESANAL SOSTENIBLE;Presencial
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;20520;MAESTRIA EN ADMINISTRACIÓN DE ORGANIZACIONES;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;9532;INGENIERÍA AMBIENTAL;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;13396;TECNOLOGÍA EN SANEAMIENTO AMBIENTAL;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;3286;LICENCIATURA EN INGLÉS COMO LENGUA EXTRANJERA;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;1049;LICENCIATURA EN MATEMÁTICAS;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;843;TECNOLOGIA EN SISTEMAS  AGROFORESTALES;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;17195;ESPECIALIZACIÓN EN SEGURIDAD INFORMÁTICA;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;4343;TECNOLOGIA EN LOGISTICA  INDUSTRIAL;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;4342;TECNOLOGIA EN AUTOMATIZACION  ELECTRONICA;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;4341;TECNOLOGIA EN SISTEMAS DE COMUNICACIONES INALÁMBRICAS;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;13156;TECNOLOGIA EN DESARROLLO DE SOFTWARE;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;17744;ADMINISTRACIÓN EN SALUD;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;5925;MAESTRÍA EN COMUNICACIÓN;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;5859;TECNOLOGIA EN PRODUCCIÓN DE AUDIO;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;5867;INGENIERÍA INDUSTRIAL.;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;6117;MAESTRÍA EN DESARROLLO ALTERNATIVO, SOSTENIBLE Y SOLIDARIO;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;6618;SOCIOLOGÍA;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;6633;LICENCIATURA EN PEDAGOGÍA INFANTIL.;Virtual
1112;UNIVERSIDAD DE CALDAS;;TECNOLOGÍA EN BIOTECNOLOGÍA AMBIENTAL;Presencial
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;10107;MAESTRÍA EN GESTIÓN DE TECNOLOGÍA DE INFORMACIÓN;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;10440;ECONOMÍA;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;13071;MAESTRÍA EN PSICOLOGÍA COMUNITARIA;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;13946;ARTES VISUALES;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;14301;TECNOLOGÍA EN SEGURIDAD Y SALUD EN EL TRABAJO;Virtual
2106;DIRECCION NACIONAL DE ESCUELAS;24460;MAESTRIA EN CRIMINOLOGIA Y VICTIMOLOGIA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;3614;ESPECIALIZACION EN GESTION PUBLICA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;3614;ESPECIALIZACION EN GESTION PUBLICA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;3614;ESPECIALIZACION EN GESTION PUBLICA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;3832;ESPECIALIZACION EN GESTION PUBLICA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;5084;TECNOLOGIA EN GESTION PUBLICA CONTABLE;A distancia
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;3982;ADMINISTRACION PUBLICA TERRITORIAL;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;8474;ESPECIALIZACION EN ALTA GERENCIA EN ECONOMIA PUBLICA;A distancia
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;8463;ESPECIALIZACIÓN EN ADMINISTRACIÓN PÚBLICA CONTEMPORÁNEA;Virtual
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;8471;ESPECIALIZACIÓN EN FINANZAS PÚBLICAS;Virtual
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;8472;ESPECIALIZACIÓN EN PROYECTOS DE DESARROLLO;Virtual
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;8473;ESPECIALIZACIÓN EN GESTIÓN PÚBLICA;Virtual
2708;UNIVERSIDAD CES;13294;MAESTRÍA EN CIENCIAS ODONTOLÓGICAS;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;8475;ESPECIALIZACIÓN EN GERENCIA SOCIAL;Virtual
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;8466;ESPECIALIZACION EN ALTA GERENCIA DEL SISTEMA DE SEGURIDAD SOCIAL EN SALUD;A distancia
2114;ESCUELA NACIONAL DEL DEPORTE;3267;NUTRICION Y DIETETICA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;6186;MAESTRÍA EN ADMINISTRACIÓN PÚBLICA;A distancia
2106;DIRECCION NACIONAL DE ESCUELAS;4836;ESPECIALIZACIÓN EN SEGURIDAD INTEGRAL;Presencial
2106;DIRECCION NACIONAL DE ESCUELAS;12512;TECNICO PROFESIONAL EN TELEMATICA;Presencial
2106;DIRECCION NACIONAL DE ESCUELAS;8936;ESPECIALIZACION EN INVESTIGACION CRIMINAL;Presencial
2106;DIRECCION NACIONAL DE ESCUELAS;;SISTEMA PENAL ACUSATORIO;Presencial
2106;DIRECCION NACIONAL DE ESCUELAS;17176;ESPECIALIZACION PILOTO POLICIAL;Presencial
2106;DIRECCION NACIONAL DE ESCUELAS;13901;ESPECIALIZACION GERENCIA EN TELEMATICA;Presencial
2106;DIRECCION NACIONAL DE ESCUELAS;12513;ESPECIALIZACION EN DERECHO DE POLICIA;Presencial
2106;DIRECCION NACIONAL DE ESCUELAS;5954;TECNICO PROFESIONAL EN CONTROL AMBIENTAL;Presencial
2106;DIRECCION NACIONAL DE ESCUELAS;3267;ESPECIALIZACION EN GESTION AMBIENTAL;Presencial
2106;DIRECCION NACIONAL DE ESCUELAS;1343;TECNOLOGÍA EN PLANEACIÓN PARA EL CONTROL AMBIENTAL;Presencial
2106;DIRECCION NACIONAL DE ESCUELAS;19340;MAESTRÍA EN SEGURIDAD PÚBLICA;Presencial
2106;DIRECCION NACIONAL DE ESCUELAS;1508;ESPECIALIZACIÓN EN GESTIÓN TERRITORIAL DE LA SEGURIDAD;Presencial
2106;DIRECCION NACIONAL DE ESCUELAS;3657;MAESTRÍA EN INVESTIGACIÓN CRIMINAL;Presencial
2106;DIRECCION NACIONAL DE ESCUELAS;29756;TECNICA PROFESIONAL EN SEGURIDAD VIAL;A distancia
2106;DIRECCION NACIONAL DE ESCUELAS;8641;TECNOLOG¿A EN INVESTIGACI¿N DE ACCIDENTES DE TR¿NSITO;A distancia
2106;DIRECCION NACIONAL DE ESCUELAS;10614;DERECHO;Presencial
2106;DIRECCION NACIONAL DE ESCUELAS;18215;TÉCNICA PROFESIONAL EN SEGURIDAD INTEGRAL CANINA;Presencial
2106;DIRECCION NACIONAL DE ESCUELAS;17146;TÉCNICO  PROFESIONAL EN PROTECCIÓN Y SEGURIDAD A PERSONAS E INSTALACIONES;Presencial
2106;DIRECCION NACIONAL DE ESCUELAS;227;TECNOLOGÍA EN TELEMÁTICA;Presencial
2106;DIRECCION NACIONAL DE ESCUELAS;16768;TECNICA PROFESIONAL EN TOPOGRAFIA FORENSE;Presencial
2106;DIRECCION NACIONAL DE ESCUELAS;7277;TECNICA PROFESIONAL EN INVESTIGACIÓN JUDICIAL;Presencial
2106;DIRECCION NACIONAL DE ESCUELAS;4837;ESPECIALIZACION TÈCNICA PROFESIONAL EN ESTUDIOS DE NIVELES DE RIESGO;Presencial
2106;DIRECCION NACIONAL DE ESCUELAS;6703;TECNICA PROFESIONAL EN FOTOGRAFIA E IMAGEN FORENSE;Presencial
2106;DIRECCION NACIONAL DE ESCUELAS;3268;ESPECIALIZACIÓN EN INFORMÁTICA FORENSE;Presencial
2106;DIRECCION NACIONAL DE ESCUELAS;10644;TÉCNICO PROFESIONAL EN SERVICIO DE POLICÍA;Presencial
9119;CORPORACION UNIVERSITARIA AMERICANA;4438;ADMINISTRACION DE EMPRESAS;Presencial
2106;DIRECCION NACIONAL DE ESCUELAS;10645;TÉCNICO PROFESIONAL EN SERVICIO DE POLICÍA;Presencial
